測站,日期,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,sum
三重,2023/07/24 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/07/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/07/26 00:00:00,RAINFALL,1.5,0.5,1.5,1.5,0,0,0,0.0,0.0,0.5,1.5,0.5,3,2.5,5.5,0.5,0,0.5,0,0,0,0,0,0,19.5
三重,2023/07/27 00:00:00,RAINFALL,0.5,0,0,0,0,0,0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
三重,2023/07/28 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/07/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/07/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3.5,5.5,0,0,0,0,0,0,0,9.0
三重,2023/07/31 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/01 00:00:00,RAINFALL,0,0,0,0,11,4.5,2,13.5,2.5,0.0,0.5,11.5,0,0,2.5,11.5,0,0,0,0.5,5.5,1,1,5,72.5
三重,2023/08/02 00:00:00,RAINFALL,12.5,2.5,7,1.5,0.5,0.5,0,0.0,0.0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,26.0
三重,2023/08/03 00:00:00,RAINFALL,0,0,10,16,0.5,0,0,0.0,0.0,1.5,1.5,1,1,0.5,0.5,0,0,0,2,4,4.5,0.5,0,0,43.5
三重,2023/08/04 00:00:00,RAINFALL,0,0.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
三重,2023/08/05 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/06 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/07 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/08 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/09 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/10 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,60.5,33,7,5,0.5,0,0,0,0,106.0
三重,2023/08/11 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5.5,3,4,1.5,0,0,0.5,0,0,0,14.5
三重,2023/08/12 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,3.5
三重,2023/08/13 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/14 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/15 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/16 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,2.0,6.0,20.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,40.0
三重,2023/08/17 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/18 00:00:00,RAINFALL,0,0.5,7,28,2.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
三重,2023/08/19 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1.5
三重,2023/08/20 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,0.0
三重,2023/08/21 00:00:00,RAINFALL,,,,,,,,,,,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,7.5
三重,2023/08/22 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14.0
三重,2023/08/23 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,3.0
三重,2023/08/24 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/26 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/27 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5
三重,2023/08/28 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/08/31 00:00:00,RAINFALL,0,0.5,0,0,0,0,0,0.0,0.0,0.0,5,2,0.5,0,0,0,0,0,0,0,0,2.5,0.5,0,11.0
三重,2023/09/01 00:00:00,RAINFALL,3,0,1,0.5,0.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.5,1,0.5,0,0,0,0,0,8.0
三重,2023/09/02 00:00:00,RAINFALL,0,0,0,0,0,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.5
三重,2023/09/03 00:00:00,RAINFALL,0,0.5,0,0,0,0.5,0,0.0,0.0,0.0,0,1,6.5,0.5,0,0,1,0,0,0,0,0,0,0,10.0
三重,2023/09/04 00:00:00,RAINFALL,0,0.5,0,0,0.5,2.5,1.5,2.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
三重,2023/09/05 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/06 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,4,1,3,2.5,0,0.5,0.5,0,0.5,18.0
三重,2023/09/07 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/08 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,2.5
三重,2023/09/09 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/10 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/11 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/12 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/13 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/14 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/15 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,0,2,0.5,0,0,0,0,0,0,0,2.5
三重,2023/09/16 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/17 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/18 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1.5
三重,2023/09/19 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/20 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/21 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/22 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/23 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/24 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/26 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
三重,2023/09/27 00:00:00,RAINFALL,0,0,0.5,0,0,0,0.5,0.0,0.0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,1.5
三重,2023/09/28 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/09/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/01 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1.5,0,1,0,0,0,0,0,0,0,0,2.5
三重,2023/10/02 00:00:00,RAINFALL,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
三重,2023/10/03 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
三重,2023/10/04 00:00:00,RAINFALL,1.5,0,0,0,1,0.5,0,0.0,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0,0,5.5,11.5
三重,2023/10/05 00:00:00,RAINFALL,0,0,2.5,1,3,2,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,12.0
三重,2023/10/06 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5
三重,2023/10/07 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.5,0,5.5,4,11.0
三重,2023/10/08 00:00:00,RAINFALL,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,4,1,0.5,0,0.5,12.0
三重,2023/10/09 00:00:00,RAINFALL,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
三重,2023/10/10 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/11 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/12 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/13 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/14 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/15 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/16 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/17 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/18 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/19 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/20 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0,0,2.0
三重,2023/10/21 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/22 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/23 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/24 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/26 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/27 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/28 00:00:00,RAINFALL,0,0,0,0,0,0.5,0.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
三重,2023/10/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
三重,2023/10/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/10/31 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/01 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/02 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/03 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/04 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/05 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/06 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/07 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/08 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/09 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/10 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5
三重,2023/11/11 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/12 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/13 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/14 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5
三重,2023/11/15 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/16 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.5,0,0,0.5,0,0,0,1.5,1,0.5,5.5,0,0,10.5
三重,2023/11/17 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/18 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/19 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/20 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/21 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/22 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/23 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/24 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/26 00:00:00,RAINFALL,0,0,0,0,2,2.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
三重,2023/11/27 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/28 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/11/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,1.0
三重,2023/12/01 00:00:00,RAINFALL,0,0,0.5,1.5,4,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
三重,2023/12/02 00:00:00,RAINFALL,0.5,1,0,0,0,0.5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
三重,2023/12/03 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/04 00:00:00,RAINFALL,0,0,1.5,3,6.5,8.5,5,2.5,4.0,6.0,3,3.5,2.5,2.5,2.5,0.5,1,1,1,0.5,2,2,0.5,0,59.5
三重,2023/12/05 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/06 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,2.5
三重,2023/12/07 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/08 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/09 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/10 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/11 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/12 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/13 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/14 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/15 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/16 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/17 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/18 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/19 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/20 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/21 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/22 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/23 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1.0
三重,2023/12/24 00:00:00,RAINFALL,0,0.5,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
三重,2023/12/25 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/26 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/27 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0.5,0,2.5
三重,2023/12/28 00:00:00,RAINFALL,0,0.5,0,0,0,1,1.5,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
三重,2023/12/29 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/30 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
三重,2023/12/31 00:00:00,RAINFALL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
中壢,2023/01/01 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中壢,2023/01/02 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
中壢,2023/01/03 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中壢,2023/01/04 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中壢,2023/01/05 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
中壢,2023/01/06 00:00:00,RAINFALL,0,0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,1,0,0.5,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
